"long","lat","disturb","rainann","soildepth","soilfert","tempann","topo","easting","northing","plot","Species","pres.abs","id"
152.5694,-30.0842,3,1406,1100,2,142,-2,-120343.900224451,6654387.7811532,459,"Corymbia.intermedia",0,3667
152.5694,-30.0842,3,1406,1100,2,142,-2,-120343.900224451,6654387.7811532,459,"Eucalyptus.blakelyi",0,3668
152.5694,-30.0842,3,1406,1100,2,142,-2,-120343.900224451,6654387.7811532,459,"Eucalyptus.carnea",0,3669
152.5694,-30.0842,3,1406,1100,2,142,-2,-120343.900224451,6654387.7811532,459,"Eucalyptus.fastigata",0,3670
152.5694,-30.0842,3,1406,1100,2,142,-2,-120343.900224451,6654387.7811532,459,"Eucalyptus.campanulata",0,3671
152.5694,-30.0842,3,1406,1100,2,142,-2,-120343.900224451,6654387.7811532,459,"Eucalyptus.nova-anglica",0,3672
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Angophora.costata",1,3673
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Corymbia.gummifera",0,3674
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Corymbia.intermedia",0,3675
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Eucalyptus.blakelyi",0,3676
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Eucalyptus.carnea",0,3677
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Eucalyptus.fastigata",0,3678
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Eucalyptus.campanulata",0,3679
152.3784,-30.0888,3,1118,990,2,132,-21,-138779.851276126,6652817.4002662,460,"Eucalyptus.nova-anglica",0,3680
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Angophora.costata",0,3681
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Corymbia.gummifera",0,3682
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Corymbia.intermedia",0,3683
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Eucalyptus.blakelyi",0,3684
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Eucalyptus.carnea",0,3685
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Eucalyptus.fastigata",0,3686
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Eucalyptus.campanulata",0,3687
152.4106,-30.0899,1,1188,970,2,131,-7,-135659.601489798,6652875.85337146,461,"Eucalyptus.nova-anglica",0,3688
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Angophora.costata",1,3689
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Corymbia.gummifera",0,3690
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Corymbia.intermedia",0,3691
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Eucalyptus.blakelyi",0,3692
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Eucalyptus.carnea",0,3693
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Eucalyptus.fastigata",0,3694
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Eucalyptus.campanulata",0,3695
152.4261,-30.0989,3,1210,1049,2,130,20,-134103.258614401,6651961.9703571,462,"Eucalyptus.nova-anglica",0,3696
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Angophora.costata",0,3697
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Corymbia.gummifera",0,3698
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Corymbia.intermedia",0,3699
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Eucalyptus.blakelyi",1,3700
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Eucalyptus.carnea",0,3701
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Eucalyptus.fastigata",0,3702
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Eucalyptus.campanulata",0,3703
153.0477,-30.1038,2,1622,1080,2,171,12,-74003.2995126697,6654723.98591626,463,"Eucalyptus.nova-anglica",0,3704
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Angophora.costata",0,3705
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Corymbia.gummifera",0,3706
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Corymbia.intermedia",0,3707
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Eucalyptus.blakelyi",0,3708
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Eucalyptus.carnea",0,3709
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Eucalyptus.fastigata",0,3710
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Eucalyptus.campanulata",1,3711
152.7447,-30.1054,3,1230,959,2,165,42,-103269.573451288,6652975.84353586,464,"Eucalyptus.nova-anglica",1,3712
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Angophora.costata",0,3713
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Corymbia.gummifera",0,3714
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Corymbia.intermedia",0,3715
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Eucalyptus.blakelyi",0,3716
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Eucalyptus.carnea",0,3717
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Eucalyptus.fastigata",0,3718
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Eucalyptus.campanulata",0,3719
152.5205,-30.1111,3,1328,1039,2,133,34,-124900.858718173,6651129.34640926,465,"Eucalyptus.nova-anglica",0,3720
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Angophora.costata",0,3721
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Corymbia.gummifera",0,3722
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Corymbia.intermedia",0,3723
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Eucalyptus.blakelyi",1,3724
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Eucalyptus.carnea",0,3725
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Eucalyptus.fastigata",0,3726
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Eucalyptus.campanulata",0,3727
153.0519,-30.1137,2,1660,1070,2,171,24,-73540.0571601664,6653645.22381848,466,"Eucalyptus.nova-anglica",0,3728
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Angophora.costata",0,3729
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Corymbia.gummifera",0,3730
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Corymbia.intermedia",0,3731
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Eucalyptus.blakelyi",1,3732
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Eucalyptus.carnea",0,3733
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Eucalyptus.fastigata",0,3734
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Eucalyptus.campanulata",0,3735
153.0644,-30.1137,2,1638,1039,2,172,-12,-72332.601103373,6653708.27718798,467,"Eucalyptus.nova-anglica",0,3736
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Angophora.costata",0,3737
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Corymbia.gummifera",1,3738
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Corymbia.intermedia",0,3739
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Eucalyptus.blakelyi",0,3740
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Eucalyptus.carnea",0,3741
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Eucalyptus.fastigata",0,3742
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Eucalyptus.campanulata",0,3743
152.0731,-30.1141,3,904,1049,2,129,-7,-168130.547723618,6648245.43885755,468,"Eucalyptus.nova-anglica",0,3744
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Angophora.costata",0,3745
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Corymbia.gummifera",0,3746
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Corymbia.intermedia",0,3747
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Eucalyptus.blakelyi",0,3748
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Eucalyptus.carnea",0,3749
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Eucalyptus.fastigata",0,3750
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Eucalyptus.campanulata",0,3751
153.054,-30.1164,3,1636,1070,2,173,18,-73321.5263312206,6653355.8338528,469,"Eucalyptus.nova-anglica",0,3752
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Angophora.costata",0,3753
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Corymbia.gummifera",0,3754
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Corymbia.intermedia",0,3755
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Eucalyptus.blakelyi",0,3756
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Eucalyptus.carnea",0,3757
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Eucalyptus.fastigata",0,3758
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Eucalyptus.campanulata",0,3759
152.7218,-30.1189,3,1318,1049,2,160,9,-105399.668012839,6651353.52334676,470,"Eucalyptus.nova-anglica",0,3760
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Angophora.costata",0,3761
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Corymbia.gummifera",0,3762
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Corymbia.intermedia",0,3763
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Eucalyptus.blakelyi",0,3764
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Eucalyptus.carnea",0,3765
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Eucalyptus.fastigata",0,3766
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Eucalyptus.campanulata",0,3767
152.8796,-30.1245,2,1464,1110,2,162,18,-90120.4509023646,6651562.24386084,471,"Eucalyptus.nova-anglica",0,3768
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Angophora.costata",0,3769
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Corymbia.gummifera",0,3770
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Corymbia.intermedia",0,3771
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Eucalyptus.blakelyi",0,3772
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Eucalyptus.carnea",0,3773
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Eucalyptus.fastigata",0,3774
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Eucalyptus.campanulata",0,3775
152.727,-30.1252,3,1348,1090,2,154,0,-104858.61000935,6650681.05595955,472,"Eucalyptus.nova-anglica",0,3776
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Angophora.costata",0,3777
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Corymbia.gummifera",0,3778
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Corymbia.intermedia",0,3779
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Eucalyptus.blakelyi",0,3780
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Eucalyptus.carnea",0,3781
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Eucalyptus.fastigata",1,3782
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Eucalyptus.campanulata",0,3783
152.7363,-30.1252,3,1344,1029,2,158,5,-103960.097093299,6650730.59206321,473,"Eucalyptus.nova-anglica",0,3784
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Angophora.costata",0,3785
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Corymbia.gummifera",0,3786
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Corymbia.intermedia",0,3787
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Eucalyptus.blakelyi",0,3788
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Eucalyptus.carnea",0,3789
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Eucalyptus.fastigata",0,3790
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Eucalyptus.campanulata",0,3791
152.7394,-30.1252,3,1336,1080,2,159,16,-103660.594550735,6650747.0875363,474,"Eucalyptus.nova-anglica",0,3792
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Angophora.costata",1,3793
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Corymbia.gummifera",0,3794
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Corymbia.intermedia",0,3795
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Eucalyptus.blakelyi",0,3796
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Eucalyptus.carnea",0,3797
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Eucalyptus.fastigata",0,3798
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Eucalyptus.campanulata",0,3799
152.4529,-30.1306,3,1170,1009,2,132,14,-131309.619694484,6648587.25744639,475,"Eucalyptus.nova-anglica",0,3800
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Angophora.costata",1,3801
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Corymbia.gummifera",0,3802
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Corymbia.intermedia",0,3803
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Eucalyptus.blakelyi",0,3804
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Eucalyptus.carnea",0,3805
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Eucalyptus.fastigata",0,3806
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Eucalyptus.campanulata",0,3807
152.4093,-30.1314,3,1246,1100,2,117,-14,-135517.841325747,6648254.75347074,476,"Eucalyptus.nova-anglica",0,3808
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Angophora.costata",0,3809
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Corymbia.gummifera",0,3810
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Corymbia.intermedia",0,3811
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Eucalyptus.blakelyi",0,3812
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Eucalyptus.carnea",0,3813
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Eucalyptus.fastigata",0,3814
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Eucalyptus.campanulata",0,3815
152.7311,-30.1324,3,1380,1049,2,157,-6,-104418.364743687,6649902.68519224,477,"Eucalyptus.nova-anglica",0,3816
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Angophora.costata",0,3817
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Corymbia.gummifera",0,3818
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Corymbia.intermedia",0,3819
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Eucalyptus.blakelyi",0,3820
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Eucalyptus.carnea",0,3821
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Eucalyptus.fastigata",1,3822
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Eucalyptus.campanulata",1,3823
152.7799,-30.1325,3,1304,1009,2,161,14,-99703.4339966192,6650150.5370795,478,"Eucalyptus.nova-anglica",0,3824
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Angophora.costata",1,3825
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Corymbia.gummifera",0,3826
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Corymbia.intermedia",0,3827
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Eucalyptus.blakelyi",0,3828
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Eucalyptus.carnea",0,3829
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Eucalyptus.fastigata",0,3830
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Eucalyptus.campanulata",0,3831
152.4549,-30.1334,3,1184,1080,2,133,-15,-131098.420628371,6648287.11126023,479,"Eucalyptus.nova-anglica",0,3832
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Angophora.costata",0,3833
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Corymbia.gummifera",0,3834
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Corymbia.intermedia",0,3835
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Eucalyptus.blakelyi",0,3836
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Eucalyptus.carnea",0,3837
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Eucalyptus.fastigata",0,3838
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Eucalyptus.campanulata",0,3839
152.4487,-30.1342,3,1144,1090,2,138,-24,-131692.413667754,6648163.647554,480,"Eucalyptus.nova-anglica",0,3840
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Angophora.costata",0,3841
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Corymbia.gummifera",0,3842
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Corymbia.intermedia",0,3843
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Eucalyptus.blakelyi",0,3844
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Eucalyptus.carnea",0,3845
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Eucalyptus.fastigata",0,3846
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Eucalyptus.campanulata",1,3847
152.9626,-30.1345,3,1424,1129,2,184,10,-82043.83421388,6650879.61867941,481,"Eucalyptus.nova-anglica",0,3848
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Angophora.costata",0,3849
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Corymbia.gummifera",0,3850
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Corymbia.intermedia",0,3851
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Eucalyptus.blakelyi",0,3852
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Eucalyptus.carnea",0,3853
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Eucalyptus.fastigata",0,3854
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Eucalyptus.campanulata",0,3855
152.8889,-30.1353,3,1494,1090,2,163,-5,-89157.5581593702,6650410.40697121,482,"Eucalyptus.nova-anglica",0,3856
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Angophora.costata",1,3857
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Corymbia.gummifera",0,3858
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Corymbia.intermedia",0,3859
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Eucalyptus.blakelyi",0,3860
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Eucalyptus.carnea",0,3861
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Eucalyptus.fastigata",0,3862
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Eucalyptus.campanulata",0,3863
152.4539,-30.1361,3,1170,1059,2,132,28,-131177.759874365,6647981.38220599,483,"Eucalyptus.nova-anglica",0,3864
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Angophora.costata",0,3865
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Corymbia.gummifera",0,3866
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Corymbia.intermedia",0,3867
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Eucalyptus.blakelyi",0,3868
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Eucalyptus.carnea",0,3869
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Eucalyptus.fastigata",0,3870
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Eucalyptus.campanulata",0,3871
151.9659,-30.1376,2,890,1009,1,120,-3,-178334.304889851,6644994.79755959,484,"Eucalyptus.nova-anglica",0,3872
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Angophora.costata",0,3873
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Corymbia.gummifera",0,3874
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Corymbia.intermedia",0,3875
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Eucalyptus.blakelyi",0,3876
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Eucalyptus.carnea",0,3877
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Eucalyptus.fastigata",0,3878
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Eucalyptus.campanulata",0,3879
152.457,-30.1388,3,1208,1009,2,133,-6,-130860.922862747,6647698.47485303,485,"Eucalyptus.nova-anglica",0,3880
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Angophora.costata",0,3881
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Corymbia.gummifera",0,3882
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Corymbia.intermedia",0,3883
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Eucalyptus.blakelyi",0,3884
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Eucalyptus.carnea",0,3885
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Eucalyptus.fastigata",0,3886
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Eucalyptus.campanulata",0,3887
152.9014,-30.139,2,1532,1070,2,163,-7,-87928.1327114907,6650064.08289879,486,"Eucalyptus.nova-anglica",0,3888
152.7145,-30.1405,3,1384,1039,2,155,-5,-105972.270841176,6648913.86693756,487,"Angophora.costata",0,3889
152.7145,-30.1405,3,1384,1039,2,155,-5,-105972.270841176,6648913.86693756,487,"Corymbia.gummifera",0,3890
152.7145,-30.1405,3,1384,1039,2,155,-5,-105972.270841176,6648913.86693756,487,"Corymbia.intermedia",0,3891
152.7145,-30.1405,3,1384,1039,2,155,-5,-105972.270841176,6648913.86693756,487,"Eucalyptus.blakelyi",0,3892
